,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,187.0,343.0,484.0,295.0,352.0,445.0,626.0,548.0,553.0,591.0,634.0,575.0,607.0
Expenses,170.0,292.0,412.0,260.0,307.0,385.0,539.0,488.0,497.0,525.0,554.0,502.0,528.0
Operating Profit,17.0,51.0,72.0,35.0,44.0,60.0,87.0,60.0,56.0,66.0,79.0,73.0,79.0
OPM %,9.0,15.0,15.0,12.0,13.0,13.0,14.0,11.0,10.0,11.0,13.0,13.0,13.0
Other Income,5.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0
Interest,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
Depreciation,8.0,10.0,10.0,8.0,9.0,9.0,11.0,10.0,10.0,10.0,11.0,11.0,11.0
Profit before tax,12.0,42.0,64.0,27.0,37.0,51.0,77.0,51.0,52.0,56.0,71.0,63.0,69.0
Tax %,32.0,28.0,25.0,27.0,27.0,27.0,26.0,26.0,28.0,27.0,26.0,27.0,27.0
Net Profit,8.0,30.0,48.0,19.0,27.0,37.0,57.0,37.0,37.0,41.0,52.0,46.0,50.0
EPS in Rs,0.2,0.75,1.19,0.49,0.68,0.94,1.43,0.94,0.94,1.03,1.32,1.14,1.26
