,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.83,2.95,3.54,2.85,2.87,3.71,3.11,2.97,3.06,3.27,2.39,2.91,3.18
Expenses,4.03,3.64,5.78,3.64,3.87,3.76,4.03,3.82,3.87,4.33,3.92,4.08,4.64
Operating Profit,-0.2,-0.69,-2.24,-0.79,-1.0,-0.05,-0.92,-0.85,-0.81,-1.06,-1.53,-1.17,-1.46
OPM %,-5.22,-23.39,-63.28,-27.72,-34.84,-1.35,-29.58,-28.62,-26.47,-32.42,-64.02,-40.21,-45.91
Other Income,0.18,0.11,0.07,0.01,0.05,-0.01,0.01,0.01,0.03,0.01,3.46,0.01,0.04
Interest,0.01,0.1,0.0,0.03,0.09,0.01,0.09,0.07,0.14,0.03,0.1,0.1,0.17
Depreciation,0.79,0.79,2.18,0.27,0.48,0.44,-0.37,0.15,0.1,0.29,0.13,0.17,0.11
Profit before tax,-0.82,-1.47,-4.35,-1.08,-1.52,-0.51,-0.63,-1.06,-1.02,-1.37,1.7,-1.43,-1.7
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-0.82,-1.47,-4.35,-1.09,-1.52,-0.51,-0.62,-1.06,-1.02,-1.37,1.7,-1.43,-1.7
EPS in Rs,-0.68,-1.22,-3.62,-0.91,-1.26,-0.42,-0.52,-0.88,-0.85,-1.14,1.41,-1.19,-1.41
