,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,10,10,12,12,12,12
Reserves,22,58,64,67,70,78,90
Borrowings,50,73,80,107,287,266,240
Other Liabilities,20,34,55,45,55,52,52
Total Liabilities,100,175,209,230,424,408,394
Fixed Assets,22,37,39,64,238,216,204
CWIP,4,8,16,2,0,2,0
Investments,2,9,10,10,10,10,10
Other Assets,73,120,143,154,176,179,181
Total Assets,100,175,209,230,424,408,394
