,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.79,0.19,1.0,-0.04,2.97
Cash from Investing Activity,-10.99,-0.24,-1.16,-0.1,-2.5
Cash from Financing Activity,11.65,0.09,0.18,0.18,-0.46
Net Cash Flow,-0.14,0.05,0.01,0.05,0.01
