,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,64,64,68,68,68,68,68,75,75,75,75,75,75
Reserves,249,278,314,370,462,550,634,1266,1501,1268,1582,1962,2132
Borrowings,15,0,3,3,4,8,16,23,24,35,32,31,12
Other Liabilities,131,122,114,144,168,251,261,411,380,510,505,489,482
Total Liabilities,459,463,500,585,702,877,979,1775,1980,1888,2194,2557,2701
Fixed Assets,80,79,97,107,137,231,251,795,748,818,860,843,834
CWIP,10,26,26,27,21,58,54,64,157,97,50,53,73
Investments,66,32,23,17,38,91,55,176,13,0,99,236,243
Other Assets,304,326,354,435,506,498,619,741,1063,973,1185,1424,1552
Total Assets,459,463,500,585,702,877,979,1775,1980,1888,2194,2557,2701
