,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.04,-2.13,1.79,2.33,0.6000000000000001,9.08
Cash from Investing Activity,-2.86,0.09,-0.52,-1.66,1.65,-9.78
Cash from Financing Activity,2.72,1.69,-0.67,-0.64,1.42,2.9
Net Cash Flow,0.89,-0.35,0.6000000000000001,0.03,3.67,2.2
