,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.2,3.9,4.14,4.1,4.53,3.97,3.8,3.8,3.45,3.33,3.19,3.53,3.33
Expenses,2.88,2.57,3.63,2.59,3.29,3.66,3.7,2.85,2.93,2.39,3.67,2.65,2.65
Operating Profit,1.32,1.33,0.51,1.51,1.24,0.31,0.1,0.95,0.52,0.94,-0.48,0.88,0.68
OPM %,31.43,34.1,12.32,36.83,27.37,7.81,2.63,25.0,15.07,28.23,-15.05,24.93,20.42
Other Income,0.06,0.08,1.5,0.08,0.08,0.22,1.14,0.04,0.09,0.09,1.16,0.05,0.06
Interest,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.06,0.0,0.0
Depreciation,0.23,0.23,-0.05,0.17,0.17,0.17,0.16,0.18,0.18,0.18,0.22,0.19,0.19
Profit before tax,1.15,1.18,2.01,1.42,1.15,0.36,1.03,0.81,0.43,0.85,0.4,0.74,0.55
Tax %,28.7,27.97,33.83,29.58,28.7,41.67,49.51,29.63,27.91,29.41,0.0,28.38,27.27
Net Profit,0.83,0.86,1.33,1.0,0.82,0.21,0.51,0.57,0.3,0.6,0.41,0.54,0.4
EPS in Rs,1.6,1.66,2.56,1.92,1.58,0.4,0.98,1.1,0.58,1.15,0.79,1.04,0.77
