,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.2
Reserves,-19.23,-7.29,-7.03,-6.68,-6.09,-4.26,-1.19,1.33,2.02,5.87,8.42,10.3,11.17
Preference Capital,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Borrowings,17.56,6.43,0.4,0.33,0.72,6.68,6.57,6.39,6.59,6.63,6.77,6.75,6.39
Other Liabilities,7.14,2.86,9.01,9.9,10.8,3.55,3.91,2.44,2.55,3.12,3.83,3.42,3.13
Total Liabilities,10.66,7.19,7.57,8.74,10.62,11.16,14.48,15.35,16.35,20.81,24.21,25.66,25.89
Fixed Assets,2.66,4.31,4.26,4.02,3.92,4.29,3.75,4.23,4.03,3.97,3.61,4.63,4.26
CWIP,0.0,0.0,0.0,0.2,0.38,0.0,0.37,0.0,0.0,0.0,0.51,0.18,0.19
Investments,1.02,1.02,1.02,1.35,2.95,3.66,5.21,6.79,6.62,11.3,13.97,14.21,14.29
Other Assets,6.98,1.86,2.29,3.17,3.37,3.21,5.15,4.33,5.7,5.54,6.12,6.64,7.15
Total Assets,10.66,7.19,7.57,8.74,10.62,11.16,14.48,15.35,16.35,20.81,24.21,25.66,25.89
