,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,51,51,51,111,111,111,120,120,122,122,122,126,126
Reserves,2668,2645,2715,3291,3281,3336,3962,4448,4784,5023,5454,6041,6154
Borrowings,5316,3909,3914,3390,3208,2572,2061,2691,2181,2062,1302,974,1439
Other Liabilities,4034,4585,5435,5753,5721,5090,6265,7401,6724,6333,7579,9409,9849
Total Liabilities,12069,11190,12115,12545,12321,11109,12408,14660,13812,13540,14458,16550,17567
Fixed Assets,3110,2809,2608,2446,1674,1099,1158,1551,1413,1417,1443,1503,1491
CWIP,941,7,24,11,8,1,23,13,15,22,7,22,19
Investments,362,671,1108,1133,1128,729,619,475,448,440,346,352,360
Other Assets,7656,7703,8375,8955,9510,9281,10608,12621,11935,11661,12662,14673,15697
Total Assets,12069,11190,12115,12545,12321,11109,12408,14660,13812,13540,14458,16550,17567
