,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.18,0.00,0.00,0.19,0.19
Expenses,0.11,0.10,0.09,0.09,0.19,0.26,0.45,0.12,0.13,0.12,0.13,0.11,0.12
Operating Profit,-0.11,-0.10,-0.09,-0.09,-0.18,-0.26,-0.45,-0.12,0.05,-0.12,-0.13,0.08,0.07
OPM %,,,,,-1800.0,,,,27.78,,,42.11,36.84
Other Income,0.04,0.04,0.04,0.03,1.16,0.12,0.21,0.22,0.05,0.19,0.25,0.05,0.04
Interest,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Profit before tax,-0.10,-0.09,-0.08,-0.09,0.95,-0.17,-0.27,0.08,0.08,0.05,0.10,0.11,0.09
Tax %,0.00,0.00,125.00,0.00,0.0,0.00,-48.15,0.00,0.0,0.00,120.00,0.0,0.0
Net Profit,-0.10,-0.09,0.02,-0.09,0.96,-0.17,-0.40,0.08,0.08,0.05,-0.01,0.11,0.09
EPS in Rs,-1.18,-1.06,0.24,-1.06,11.29,-2.00,-4.71,0.94,0.94,0.59,-0.12,1.29,1.06
