,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.85
Reserves,2.0,2.4,2.64,2.3,2.23,2.6,1.95,1.59,1.17,0.91,1.21,1.4,1.6
Preference Capital,0.4,0.4,0.4,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,
Borrowings,4.08,3.15,5.31,3.81,5.26,5.34,4.45,1.2,1.2,1.2,1.2,0.88,0.88
Other Liabilities,2.46,2.73,2.56,1.87,1.86,3.29,1.77,0.19,0.33,0.48,0.68,0.76,0.78
Total Liabilities,9.42,9.16,11.39,8.86,10.23,12.11,9.05,3.86,3.58,3.47,3.97,3.92,4.14
Fixed Assets,0.91,0.88,0.86,0.8300000000000001,0.85,1.06,1.05,1.0,0.95,0.85,0.59,0.56,0.6000000000000001
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
Other Assets,8.51,8.28,10.53,8.03,9.38,11.05,8.0,2.86,2.52,2.62,3.38,3.36,3.54
Total Assets,9.42,9.16,11.39,8.86,10.23,12.11,9.05,3.86,3.58,3.47,3.97,3.92,4.14
