,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,6,6,6,6.0
Reserves,87,90,93,93,95,97,91,91,91,105,132,151,155.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,40,36,32,24,22,16,12,7,6,5,7,14,16.0
Other Liabilities,45,43,41,41,42,42,40,43,35,31,42,49,51.0
Total Liabilities,178,174,171,162,164,160,147,146,137,147,186,220,228.0
Fixed Assets,93,86,84,70,74,66,58,54,45,39,44,49,47.0
CWIP,0,2,0,4,0,0,0,0,0,0,0,0,0.0
Investments,8,8,7,1,0,34,35,47,58,74,92,116,116.0
Other Assets,75,78,80,87,90,60,53,45,33,34,50,55,64.0
Total Assets,178,174,171,162,164,160,147,146,137,147,186,220,228.0
