,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,11.21,18.23,22.87,22.89,22.89,29.31,29.31,29.31
DIIs,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Public,88.75,81.75,77.11,77.09,77.09,70.67,70.66,70.66
No. of Shareholders,798.0,783.0,768.0,862.0,1697.0,41036.0,42798.0,42765.0
