,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,86.13,113.64,134.77,160.64,189.78,218.67,255.01,248.84,238.12,212.82,177.55,142.14,207.37
Expenses,78.64,103.57,126.63,147.91,174.8,200.7,254.53,238.28,233.74,205.13,165.52,139.42,204.92
Operating Profit,7.49,10.07,8.14,12.73,14.98,17.97,0.48,10.56,4.38,7.69,12.03,2.72,2.45
OPM %,8.7,8.86,6.04,7.92,7.89,8.22,0.19,4.24,1.84,3.61,6.78,1.91,1.18
Other Income,0.07,0.07,0.83,0.16,0.43,0.52,0.88,0.2,0.85,0.65,-0.24,0.29,0.66
Interest,3.48,2.9,-1.51,2.48,1.72,2.27,2.37,3.03,2.98,3.54,2.21,3.02,2.74
Depreciation,2.91,2.17,4.41,2.86,3.05,3.25,3.35,2.59,3.07,3.54,3.14,3.02,3.2
Profit before tax,1.17,5.07,6.07,7.55,10.64,12.97,-4.36,5.14,-0.82,1.26,6.44,-3.03,-2.83
Tax %,11.11,30.57,30.81,28.21,34.96,21.43,-0.92,50.58,108.54,107.94,11.34,-23.1,26.5
Net Profit,1.04,3.52,4.19,5.42,6.92,10.19,-4.39,2.54,0.07,-0.1,5.71,-3.72,-2.08
EPS in Rs,0.07,0.23,0.28,0.36,0.46,0.64,-0.3,0.14,0.03,-0.01,0.38,-0.25,-0.14
