,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5
Reserves,27.25,28.24,32.22,35.49,40.02,47.2,50.82,47.01,47.85,48.45,49.19,49.38,50.43
Borrowings,18.7,19.92,21.25,20.39,16.48,15.38,14.28,19.06,12.47,15.97,18.85,14.61,12.13
Other Liabilities,9.7,11.12,9.99,7.76,11.09,12.09,12.77,12.83,11.5,13.27,10.97,12.16,12.68
Total Liabilities,65.15,68.78,72.96,73.14,77.09,84.17,87.37,88.4,81.32,87.19,88.51,85.65,84.74
Fixed Assets,13.95,14.13,13.38,12.74,12.68,12.11,11.22,11.32,10.69,13.56,16.72,15.18,27.63
CWIP,2.72,4.47,4.22,4.35,4.35,4.35,4.35,4.65,4.65,5.27,5.27,5.27,5.27
Investments,1.26,1.26,1.26,1.14,1.14,1.14,1.23,0.11,0.11,0.11,0.11,0.02,0.02
Other Assets,47.22,48.92,54.1,54.91,58.92,66.57,70.57,72.32,65.87,68.25,66.41,65.18,51.82
Total Assets,65.15,68.78,72.96,73.14,77.09,84.17,87.37,88.4,81.32,87.19,88.51,85.65,84.74
