,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.66,19.59,18.05,13.01,20.97,25.12,20.83,16.16,23.21,16.49,19.67,14.57,18.96
Expenses,14.47,17.48,17.15,12.15,19.61,23.23,20.92,15.02,21.72,16.26,17.2,13.56,16.99
Operating Profit,1.19,2.11,0.9,0.86,1.36,1.89,-0.09,1.14,1.49,0.23,2.47,1.01,1.97
OPM %,7.6,10.77,4.99,6.61,6.49,7.52,-0.43,7.05,6.42,1.39,12.56,6.93,10.39
Other Income,0.0,0.0,0.01,0.02,0.0,0.0,-0.01,0.0,0.0,0.0,-0.55,0.02,0.0
Interest,0.2,0.14,0.23,0.19,0.35,0.52,0.29,0.31,0.37,0.33,0.39,0.27,0.27
Depreciation,0.64,0.65,0.72,0.68,0.79,0.7,0.76,0.77,0.7,0.8,0.92,0.73,0.71
Profit before tax,0.35,1.32,-0.04,0.01,0.22,0.67,-1.15,0.06,0.42,-0.9,0.61,0.03,0.99
Tax %,11.43,3.03,125.0,0.0,-4.55,34.33,27.83,-16.67,2.38,0.0,50.82,-100.0,16.16
Net Profit,0.3,1.29,0.01,0.01,0.23,0.44,-0.83,0.07,0.4,-0.9,0.3,0.06,0.83
EPS in Rs,0.32,1.36,0.01,0.01,0.24,0.46,-0.87,0.07,0.42,-0.95,0.32,0.06,0.87
