,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-3.25,1.05,4.45,3.26
Cash from Investing Activity,0.04,0.03,0.07,-0.02
Cash from Financing Activity,2.28,-0.1,-5.0,-3.6
Net Cash Flow,-0.93,0.98,-0.47,-0.35
