,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.94,4.94,4.94,6.93,6.93
Reserves,9.98,10.33,6.7,9.13,9.33
Borrowings,19.11,21.75,18.85,12.8,16.39
Other Liabilities,10.29,7.0,5.4,2.64,5.4
Total Liabilities,44.32,44.02,35.89,31.5,38.05
Fixed Assets,0.26,0.21,0.16,0.14,0.18
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,4.1,4.1,0.0,0.0,0.0
Other Assets,39.96,39.71,35.73,31.36,37.87
Total Assets,44.32,44.02,35.89,31.5,38.05
