,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,45.35,45.35,39.86,40.36,42.14,42.31,42.32,42.32
FIIs,0.0,0.21,0.37,0.11,0.04,2.02,1.58,1.67
DIIs,7.51,7.51,15.71,15.61,15.53,16.07,16.61,19.78
Public,47.14,46.93,44.06,43.92,42.29,39.51,39.32,36.06
Others,0.0,0.0,0.0,0.0,0.0,0.09,0.18,0.18
No. of Shareholders,12735.0,10728.0,10146.0,9640.0,13286.0,17073.0,27323.0,37345.0
