,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,40.0,51,42,36
Inventory Days,97.0,132,109,131
Days Payable,23.0,27,36,34
Cash Conversion Cycle,114.0,157,115,132
Working Capital Days,75.0,112,88,103
ROCE %,,11,12,11
