,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2.14,-0.02,-0.12,0,0.12,-0.12,0.23,-0.4,-0.05,0.05,0.75,-0.62
Cash from Investing Activity,4.21,0.65,-0.65,0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
Cash from Financing Activity,-2.39,0.0,0.0,0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0
Net Cash Flow,-0.32,0.63,-0.77,0,0.12,-0.12,0.23,-0.28,-0.05,0.05,0.75,-0.62
