,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.71,69.57,69.84,69.84,70.72
Public,31.29,30.43,30.16,30.16,29.28
No. of Shareholders,145.0,122.0,7054.0,6448.0,5955.0
