,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,24,24,28,32,32,44,44,44,44,44,45,44,44
Reserves,122,126,124,138,165,282,342,429,551,718,1040,1055,1090
Borrowings,260,403,422,419,490,535,712,594,720,588,358,304,295
Other Liabilities,53,192,203,127,194,199,340,349,306,456,579,711,749
Total Liabilities,459,745,777,716,881,1059,1438,1415,1621,1806,2023,2113,2179
Fixed Assets,177,399,399,388,492,629,945,928,1157,1135,1248,1343,1331
CWIP,185,4,1,2,18,6,7,72,25,130,42,6,9
Investments,0,0,0,0,0,0,0,0,0,0,0,11,11
Other Assets,97,342,377,326,370,425,486,415,439,541,734,753,827
Total Assets,459,745,777,716,881,1059,1438,1415,1621,1806,2023,2113,2179
