,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,160.0,179.0,139.0,131.0,150.0,159.0,159.0,193.0,170.0,183.0,180.0,202.0,186.0
Expenses,151.0,167.0,129.0,125.0,148.0,150.0,154.0,189.0,166.0,174.0,165.0,192.0,176.0
Operating Profit,9.0,12.0,10.0,6.0,3.0,8.0,5.0,4.0,4.0,8.0,15.0,10.0,10.0
OPM %,6.0,7.0,7.0,5.0,2.0,5.0,3.0,2.0,2.0,5.0,8.0,5.0,5.0
Other Income,10.0,3.0,7.0,5.0,15.0,10.0,12.0,606.0,13.0,12.0,12.0,15.0,16.0
Interest,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
Depreciation,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Profit before tax,15.0,11.0,12.0,8.0,14.0,14.0,12.0,604.0,13.0,16.0,23.0,21.0,22.0
Tax %,-102.0,28.0,17.0,22.0,7.0,15.0,13.0,1.0,23.0,26.0,27.0,24.0,26.0
Net Profit,31.0,8.0,10.0,6.0,13.0,12.0,11.0,601.0,10.0,12.0,17.0,16.0,16.0
EPS in Rs,21.8,5.44,7.32,4.25,9.07,8.61,7.52,425.23,7.01,8.49,11.99,11.09,11.33
