,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,35,39,45,51,62,82,111,117.0,149.0,182.0,209.0,213.0,245.0
Interest,10,12,16,22,27,38,50,53.0,69.0,82.0,90.0,93.0,105.0
Expenses,20,21,27,24,28,39,51,57.0,64.0,81.0,87.0,82.0,99.0
Financing Profit,6,6,2,5,7,5,10,7.0,16.0,19.0,32.0,38.0,41.0
Financing Margin %,16,15,4,10,11,6,9,6.0,11.0,11.0,15.0,18.0,17.0
Other Income,0,0,4,0,1,3,2,5.0,6.0,8.0,8.0,5.0,9.0
Depreciation,3,3,3,3,3,3,4,2.0,5.0,5.0,6.0,8.0,9.0
Profit before tax,3,3,2,2,5,5,8,10.0,18.0,22.0,34.0,36.0,41.0
Tax %,-527,-118,35,28,28,33,24,29.0,70.0,41.0,58.0,29.0,29.0
Net Profit,17,6,2,2,3,3,6,7.0,5.0,13.0,14.0,25.0,29.0
EPS in Rs,2.44,0.89,0.22,0.24,0.48,0.48,0.86,1.04,0.75,1.86,1.99,2.73,3.12
Gross NPA %,,,,,,,,1.7,1.7,1.7,2.46,1.8,1.9
Net NPA %,,,,,,,,1.2,1.2,1.1,1.31,1.0,1.1
