,2011-09-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,25,25,25,25,25,25,25,25,25,25,25,25,25
Reserves,146,175,179,300,314,370,381,391,382,409,594,613,622
Borrowings,6,5,3,3,3,4,4,3,3,4,5,21,17
Other Liabilities,56,49,42,54,51,41,40,34,30,22,63,67,69
Total Liabilities,233,254,249,383,393,439,449,453,440,460,687,726,733
Fixed Assets,16,15,15,54,60,13,32,29,29,27,216,248,252
CWIP,0,0,0,11,7,19,0,0,0,0,2,10,8
Investments,137,129,125,186,187,291,312,347,343,370,403,377,381
Other Assets,79,110,108,132,139,116,105,77,68,62,67,91,92
Total Assets,233,254,249,383,393,439,449,453,440,460,687,726,733
