,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.47,0.39,0.88,0.21,0.62,2.49,1.82,0.5,0.56,1.4,2.86,4.79,4.99
Expenses,3.91,4.3,5.28,3.35,5.08,7.36,11.14,4.94,5.68,6.85,7.32,8.1,8.18
Operating Profit,-3.44,-3.91,-4.4,-3.14,-4.46,-4.87,-9.32,-4.44,-5.12,-5.45,-4.46,-3.31,-3.19
OPM %,-731.91,-1002.56,-500.0,-1495.24,-719.35,-195.58,-512.09,-888.0,-914.29,-389.29,-155.94,-69.1,-63.93
Other Income,3.55,8.45,7.52,10.49,14.84,13.76,13.43,14.44,16.69,13.27,9.1,10.12,11.42
Interest,0.11,0.06,0.38,0.15,0.14,0.11,0.19,0.13,0.13,0.12,0.11,0.43,0.65
Depreciation,0.67,0.68,0.67,0.65,0.66,0.64,0.66,0.53,0.52,0.54,0.54,0.53,0.71
Profit before tax,-0.67,3.8,2.07,6.55,9.58,8.14,3.26,9.34,10.92,7.16,3.99,5.85,6.87
Tax %,0.0,-0.53,-42.03,0.0,-1.98,28.99,-7.98,-4.82,42.31,-16.62,19.3,38.12,53.71
Net Profit,-0.67,3.81,2.94,6.55,9.77,5.78,3.52,9.79,6.3,8.35,3.22,3.61,3.18
EPS in Rs,-0.27,1.52,1.17,2.62,3.9,2.31,1.41,3.91,2.52,3.33,1.29,1.44,1.27
