,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,26.9,27.38,28.35,25.0,30.06,33.89,36.14,48.63,59.87,54.66,58.18,49.08,45.88
Expenses,25.79,36.04,29.69,29.19,31.51,33.32,31.35,43.3,46.36,41.7,38.76,35.64,34.96
Operating Profit,1.11,-8.66,-1.34,-4.19,-1.45,0.57,4.79,5.33,13.51,12.96,19.42,13.44,10.92
OPM %,4.13,-31.63,-4.73,-16.76,-4.82,1.68,13.25,10.96,22.57,23.71,33.38,27.38,23.8
Other Income,1.46,1.73,1.11,0.53,0.76,0.04,0.61,0.03,0.76,1.47,1.17,1.21,1.33
Interest,0.26,0.19,0.45,0.2,0.12,0.23,0.09,0.25,0.29,0.37,0.37,0.4,0.36
Depreciation,0.22,0.21,0.26,0.22,0.23,0.23,0.23,0.18,0.19,0.2,0.2,0.19,0.23
Profit before tax,2.09,-7.33,-0.94,-4.08,-1.04,0.15,5.08,4.93,13.79,13.86,20.02,14.06,11.66
Tax %,27.75,23.87,74.47,11.76,-35.58,146.67,0.0,28.4,19.51,31.24,26.67,24.75,25.56
Net Profit,1.51,-5.58,-0.23,-3.59,-1.41,-0.07,5.08,3.53,11.1,9.53,14.67,10.58,8.68
EPS in Rs,1.44,-5.31,-0.22,-3.42,-1.34,-0.07,4.84,3.36,10.57,9.08,13.97,10.08,8.27
