,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,21.67,0.0,3.83,15.71
Inventory Days,9.08,5.92,106.36,52.35
Days Payable,10.9,47.35,27.55,20.55
Cash Conversion Cycle,19.85,-41.43,82.65,47.51
Working Capital Days,26.67,-21.11,48.38,107.7
ROCE %,,18.46,120.62,37.22
