,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,12,10,18,5,2,4,11,0,5,4,2,-9
Cash from Investing Activity,-2,2,5,3,2,4,-6,-15,-3,-2,0,-2
Cash from Financing Activity,-10,-12,-23,-8,-4,-8,-5,16,-2,-2,-2,11
Net Cash Flow,0,0,0,0,0,0,0,0,0,0,0,0
