,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,520.0,526.0,661.0,603.0,645.0,690.0,808.0,666.0,877.0,790.0,926.0,650.0,755.0
Expenses,410.0,400.0,518.0,450.0,545.0,622.0,751.0,642.0,836.0,751.0,833.0,615.0,665.0
Operating Profit,109.0,126.0,143.0,153.0,100.0,68.0,57.0,24.0,41.0,39.0,93.0,35.0,90.0
OPM %,21.0,24.0,22.0,25.0,15.0,10.0,7.0,4.0,5.0,5.0,10.0,5.0,12.0
Other Income,2.0,2.0,3.0,3.0,3.0,3.0,38.0,3.0,5.0,2.0,4.0,3.0,3.0
Interest,5.0,4.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,10.0,9.0,11.0,10.0
Depreciation,16.0,15.0,16.0,16.0,16.0,15.0,15.0,18.0,19.0,19.0,22.0,21.0,22.0
Profit before tax,90.0,109.0,124.0,135.0,81.0,50.0,73.0,2.0,20.0,12.0,67.0,6.0,62.0
Tax %,9.0,31.0,39.0,30.0,32.0,29.0,28.0,29.0,29.0,23.0,17.0,26.0,28.0
Net Profit,82.0,75.0,75.0,95.0,55.0,36.0,52.0,1.0,14.0,9.0,56.0,5.0,44.0
EPS in Rs,25.97,23.81,23.75,30.0,17.3,11.29,16.61,0.39,4.53,3.01,17.59,1.44,13.98
