,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,88.0,71,97,100,104
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,88.0,71,97,100,104
Working Capital Days,-3.0,-5,9,15,-1
ROCE %,,-4,-6,3,10
