,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,8553.0,8837.0,8523.0,9719.0,9626.0,9863.0,9447.0,10762.0,10952.0,11241.0,10931.0,11941.0,12192.0
Expenses,6360.0,6431.0,6475.0,6898.0,6996.0,7257.0,7106.0,7877.0,7996.0,8237.0,8129.0,8609.0,9013.0
Operating Profit,2193.0,2406.0,2048.0,2821.0,2630.0,2606.0,2340.0,2884.0,2957.0,3004.0,2802.0,3332.0,3179.0
OPM %,26.0,27.0,24.0,29.0,27.0,26.0,25.0,27.0,27.0,27.0,26.0,28.0,26.0
Other Income,544.0,315.0,-562.0,-479.0,223.0,433.0,-3822.0,2.0,85.0,174.0,202.0,-118.0,294.0
Interest,33.0,26.0,30.0,35.0,36.0,19.0,37.0,14.0,19.0,46.0,93.0,81.0,49.0
Depreciation,499.0,532.0,553.0,503.0,530.0,554.0,556.0,588.0,610.0,660.0,672.0,651.0,633.0
Profit before tax,2205.0,2163.0,903.0,1804.0,2287.0,2466.0,-2076.0,2285.0,2412.0,2471.0,2240.0,2481.0,2791.0
Tax %,12.0,11.0,6.0,22.0,9.0,14.0,-7.0,8.0,6.0,11.0,10.0,19.0,14.0
Net Profit,1943.0,1913.0,842.0,1404.0,2086.0,2126.0,-2227.0,2093.0,2256.0,2181.0,1983.0,2006.0,2385.0
EPS in Rs,7.56,7.72,3.73,6.02,8.53,8.58,-9.49,8.59,9.43,9.03,8.27,8.43,9.9
