,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.39,54.38,54.38,54.69,54.48,54.48,54.48,54.48
FIIs,21.28,16.32,15.54,12.81,11.67,14.44,16.88,16.78
DIIs,12.21,16.23,17.32,19.56,21.62,20.02,19.18,19.56
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1
Public,12.13,13.07,12.76,12.94,12.23,11.06,9.38,9.05
No. of Shareholders,571998.0,593863.0,619712.0,631219.0,709045.0,662384.0,625252.0,616588.0
