,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,97.66,101.96,147.5,91.12,126.55,111.25,142.8,159.63,134.0,93.06,124.27,130.89,109.97
Expenses,85.46,88.99,129.97,79.95,109.44,93.52,125.57,136.55,114.95,80.03,105.01,111.61,95.1
Operating Profit,12.2,12.97,17.53,11.17,17.11,17.73,17.23,23.08,19.05,13.03,19.26,19.28,14.87
OPM %,12.49,12.72,11.88,12.26,13.52,15.94,12.07,14.46,14.22,14.0,15.5,14.73,13.52
Other Income,1.0,0.35,0.96,0.32,0.34,0.24,0.94,0.61,1.07,1.54,0.64,1.09,2.87
Interest,4.81,4.0,2.97,3.48,3.49,3.03,2.13,2.21,1.82,1.58,1.92,1.76,1.28
Depreciation,3.11,3.19,3.19,2.99,3.12,3.32,2.92,2.95,2.94,2.89,2.74,2.95,2.92
Profit before tax,5.28,6.13,12.33,5.02,10.84,11.62,13.12,18.53,15.36,10.1,15.24,15.66,13.54
Tax %,0.0,0.0,21.82,0.0,0.0,0.0,-33.16,0.0,-4.69,35.94,71.92,27.91,30.06
Net Profit,5.27,6.14,9.64,5.02,10.84,11.62,17.46,18.53,16.09,6.47,4.27,11.29,9.48
EPS in Rs,2.98,3.47,5.45,2.84,6.12,6.56,9.86,10.47,9.08,3.65,2.34,6.2,4.59
