,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,552.0,750.0,893.0,695.0,719.0,811.0,607.0,679.0,747.0,615.0,1033.0,931.0,985.0
Expenses,519.0,657.0,787.0,641.0,715.0,791.0,599.0,702.0,735.0,577.0,926.0,860.0,894.0
Operating Profit,33.0,93.0,106.0,55.0,4.0,20.0,8.0,-23.0,12.0,38.0,107.0,72.0,91.0
OPM %,6.0,12.0,12.0,8.0,1.0,2.0,1.0,-3.0,2.0,6.0,10.0,8.0,9.0
Other Income,1.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,-34.0,0.0,2.0
Interest,20.0,13.0,17.0,11.0,10.0,11.0,14.0,12.0,17.0,19.0,19.0,22.0,13.0
Depreciation,34.0,35.0,18.0,22.0,21.0,23.0,21.0,12.0,12.0,12.0,12.0,12.0,12.0
Profit before tax,-20.0,47.0,72.0,22.0,-26.0,-14.0,-23.0,-45.0,-16.0,7.0,42.0,39.0,68.0
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
Net Profit,-20.0,47.0,72.0,22.0,-26.0,-14.0,-23.0,-45.0,-16.0,7.0,42.0,39.0,68.0
EPS in Rs,-15.41,36.87,56.32,17.39,-20.58,-10.66,-17.83,-35.1,-12.53,5.74,32.62,30.36,52.99
