,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,20.58,20.58,20.58,20.58,20.58,20.58,20.58,20.58
Public,79.42,79.42,79.42,79.42,79.42,79.42,79.41,79.41
No. of Shareholders,968.0,960.0,914.0,912.0,912.0,912.0,912.0,912.0
