,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.02,50.68,50.68,50.68,50.68,50.68,50.67,50.67
FIIs,20.7,23.04,26.74,27.91,25.69,23.45,23.22,23.2
DIIs,3.72,6.0,4.78,1.87,1.28,0.63,1.62,1.64
Government,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0
Public,19.32,18.08,17.8,19.54,22.29,25.18,23.11,23.89
Others,2.23,2.2,0.01,0.0,0.07,0.07,0.13,0.59
No. of Shareholders,36546.0,38506.0,43182.0,48257.0,61942.0,108063.0,97935.0,89376.0
