,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-1.59,-1.37,-2.35,-0.09,-3.41,0.06
Cash from Investing Activity,-0.17,0.01,-1.24,0.01,0.36,-0.01
Cash from Financing Activity,2.0,0.9,3.65,-0.03,2.8,-0.1
Net Cash Flow,0.24,-0.46,0.05,-0.1,-0.25,-0.05
