,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,1.08,1.5
Reserves,-0.01,0.04,0.51,1.97
Borrowings,0.0,0.0,0.0,0.0
Other Liabilities,0.01,0.11,0.1,0.07
Total Liabilities,0.01,0.16,1.69,3.54
Fixed Assets,0.0,0.0,0.03,0.04
CWIP,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0
Other Assets,0.01,0.16,1.66,3.5
Total Assets,0.01,0.16,1.69,3.54
