,2008-03-01,2009-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,4.0,72,194.0,236,194,141,125,72,32,24,50
Inventory Days,15.0,14,124.0,104,275,317,170,234,178,272,251
Days Payable,4.0,78,99.0,263,122,1,12,20,6,119,659
Cash Conversion Cycle,16.0,7,219.0,77,347,456,282,286,204,178,-357
Working Capital Days,153.0,148,196.0,157,378,553,256,179,82,66,-90
ROCE %,,-6,,2,2,1,4,6,3,10,8
