,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,21366,20632,19066,19237,18335,19579,19090,19144,20588,22808,24305,25673,26858
Interest,12745,12135,11975,11843,11786,11697,11497,11443,12172,13513,14690,16064,16820
Expenses,10001,10171,8720,9776,8922,8839,9384,9523,10493,11578,10813,10990,10259
Financing Profit,-1380,-1675,-1629,-2382,-2373,-957,-1791,-1822,-2077,-2282,-1197,-1381,-221
Financing Margin %,-6,-8,-9,-12,-13,-5,-9,-10,-10,-10,-5,-5,-1
Other Income,2319,2751,2568,3879,3262,2696,2261,2384,2704,3325,3827,3360,2999
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,939,1076,939,1497,889,1739,470,562,626,1043,2630,1979,2778
Tax %,42,46,42,28,-35,34,48,46,42,37,34,39,36
Net Profit,608,781,715,1184,1127,1249,348,271,496,715,1876,1363,1990
EPS in Rs,0.61,0.71,0.67,1.06,1.00,1.14,0.31,0.26,0.45,0.64,1.69,1.22,1.81
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
