,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.78,0.74,0.63,0.77,0.89,0.43,0.58,0.42,0.55,0.9,0.41,1.02,0.59
Expenses,0.5,0.43,1.16,0.59,0.64,0.25,0.57,0.88,0.49,0.28,0.66,0.62,0.45
Operating Profit,0.28,0.31,-0.53,0.18,0.25,0.18,0.01,-0.46,0.06,0.62,-0.25,0.4,0.14
OPM %,35.9,41.89,-84.13,23.38,28.09,41.86,1.72,-109.52,10.91,68.89,-60.98,39.22,23.73
Other Income,1.55,-2.24,0.63,0.02,0.06,0.05,0.26,0.02,0.0,0.98,-0.89,0.32,0.14
Interest,0.01,0.02,-0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.03
Depreciation,0.01,0.01,0.02,0.01,0.02,0.03,0.02,0.04,0.04,0.04,0.04,0.03,0.03
Profit before tax,1.81,-1.96,0.09,0.18,0.29,0.19,0.24,-0.49,0.01,1.55,-1.18,0.69,0.22
Tax %,27.07,28.57,66.67,38.89,13.79,10.53,33.33,0.0,0.0,13.55,15.25,2.9,0.0
Net Profit,1.32,-1.4,0.04,0.11,0.25,0.16,0.15,-0.49,0.01,1.34,-1.0,0.68,0.23
EPS in Rs,3.11,-3.29,0.09,0.26,0.59,0.38,0.35,-1.15,0.02,3.15,-2.35,1.6,0.54
