,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.71,58.11,57.99,62.25,66.78,69.73,72.79,72.79
Public,41.29,41.89,42.01,37.75,33.22,30.27,27.21,27.21
No. of Shareholders,860.0,988.0,1048.0,1048.0,1143.0,1403.0,1552.0,1670.0
