,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,248.0,285.0,296.0,264.0,231.0,338.0,324.0,200.0,394.0,339.0,313.0,210.0,285.0
Expenses,219.0,255.0,275.0,242.0,211.0,304.0,301.0,194.0,338.0,294.0,285.0,190.0,249.0
Operating Profit,29.0,30.0,21.0,22.0,20.0,33.0,23.0,6.0,56.0,45.0,28.0,20.0,35.0
OPM %,12.0,11.0,7.0,8.0,9.0,10.0,7.0,3.0,14.0,13.0,9.0,10.0,12.0
Other Income,3.0,4.0,4.0,9.0,6.0,3.0,3.0,6.0,6.0,3.0,-13.0,8.0,12.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0
Profit before tax,27.0,29.0,20.0,26.0,21.0,31.0,21.0,7.0,57.0,43.0,9.0,23.0,42.0
Tax %,27.0,27.0,24.0,25.0,25.0,25.0,27.0,25.0,25.0,26.0,36.0,26.0,26.0
Net Profit,19.0,21.0,15.0,20.0,16.0,23.0,16.0,5.0,42.0,32.0,6.0,17.0,31.0
EPS in Rs,19.22,20.62,15.07,19.53,15.68,22.91,15.36,4.84,41.82,31.5,5.73,16.66,30.75
