,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,9,22
Reserves,275,-219,-646,-816,1056
Borrowings,2156,2401,2646,2744,2588
Other Liabilities,169,298,379,327,385
Total Liabilities,2608,2488,2387,2263,4051
Fixed Assets,2285,2193,2042,1916,3071
CWIP,19,18,20,20,21
Investments,0,0,0,0,0
Other Assets,304,278,325,327,959
Total Assets,2608,2488,2387,2263,4051
