,2022-06-01,2022-09-01,2023-03-01,2023-06-01,2023-09-01
Sales,169.0,174.0,205.0,190.0,220.0
Expenses,116.0,121.0,135.0,145.0,169.0
Operating Profit,53.0,53.0,70.0,45.0,51.0
OPM %,31.0,30.0,34.0,24.0,23.0
Other Income,7.0,15.0,15.0,2.0,3.0
Interest,137.0,128.0,135.0,108.0,115.0
Depreciation,24.0,24.0,23.0,23.0,28.0
Profit before tax,-101.0,-84.0,-74.0,-83.0,-88.0
Tax %,-0.0,-0.0,-0.0,-0.0,0.0
Net Profit,-101.0,-84.0,-74.0,-83.0,-88.0
EPS in Rs,-13.23,-10.98,-8.63,-9.78,-4.04
