,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6483.0,6365.0,6002.0,5702.0,5942.0,6002.0,5809.0,6236.0,5739.0,6407.0,6473.0,6851.0,7219.0
Expenses,5071.0,5011.0,4735.0,4502.0,4766.0,4993.0,4839.0,5303.0,4950.0,5453.0,5477.0,5702.0,5846.0
Operating Profit,1412.0,1354.0,1266.0,1200.0,1176.0,1009.0,970.0,933.0,790.0,954.0,996.0,1149.0,1373.0
OPM %,22.0,21.0,21.0,21.0,20.0,17.0,17.0,15.0,14.0,15.0,15.0,17.0,19.0
Other Income,54.0,2947.0,79.0,110.0,97.0,100.0,-114.0,41.0,57.0,93.0,135.0,47.0,188.0
Interest,16.0,19.0,18.0,13.0,10.0,16.0,9.0,15.0,25.0,45.0,56.0,57.0,68.0
Depreciation,257.0,277.0,266.0,280.0,294.0,299.0,254.0,280.0,298.0,321.0,346.0,327.0,418.0
Profit before tax,1193.0,4005.0,1061.0,1018.0,968.0,794.0,594.0,679.0,523.0,680.0,730.0,812.0,1076.0
Tax %,32.0,26.0,24.0,24.0,28.0,24.0,3.0,23.0,22.0,28.0,31.0,30.0,30.0
Net Profit,807.0,2948.0,801.0,770.0,697.0,604.0,576.0,520.0,410.0,491.0,506.0,570.0,752.0
EPS in Rs,13.79,50.31,13.68,13.14,11.9,10.32,9.84,8.88,6.99,8.38,8.64,9.74,12.92
