,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.71,5.27,1.37,1.68,1.39,10.63,15.0,9.11,7.46,5.34,13.43,10.39,17.01
Expenses,2.42,4.09,2.59,2.48,1.29,8.21,11.25,6.53,4.91,4.64,10.5,6.92,12.61
Operating Profit,1.29,1.18,-1.22,-0.8,0.1,2.42,3.75,2.58,2.55,0.7,2.93,3.47,4.4
OPM %,34.77,22.39,-89.05,-47.62,7.19,22.77,25.0,28.32,34.18,13.11,21.82,33.4,25.87
Other Income,2.63,2.68,0.99,1.15,1.34,1.04,4.92,1.99,1.45,0.47,0.65,1.13,1.53
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.13,0.23,0.32,0.41,0.45
Depreciation,0.46,0.46,0.46,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.48,0.47,0.47
Profit before tax,3.46,3.4,-0.69,-0.12,0.97,2.99,8.2,3.85,3.41,0.48,2.78,3.72,5.01
Tax %,18.79,21.76,-85.51,-225.0,28.87,5.69,28.41,29.09,29.91,35.42,40.29,32.8,28.74
Net Profit,2.81,2.66,-1.29,-0.38,0.69,2.83,5.88,2.73,2.39,0.31,1.66,2.5,3.57
EPS in Rs,0.69,0.65,-0.31,-0.09,0.18,0.67,1.41,0.65,0.57,0.07,0.38,0.59,0.84
