,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,33.34,33.34,33.18,33.18,33.18,33.7,33.7,33.7
DIIs,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75
Public,64.91,64.91,65.07,65.07,65.07,64.56,64.56,64.55
No. of Shareholders,1860.0,1867.0,1854.0,1875.0,1923.0,3249.0,2799.0,2742.0
