,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.4,-0.58,0.44,-0.51,0.54,-0.22,-3.2,-3.74,-0.85,-0.01,-0.01,0
Cash from Investing Activity,0.06,0.41,0.04,0.22,-0.31,0.46,2.53,3.89,0.1,0.0,0.0,0
Cash from Financing Activity,-1.23,0.16,-0.2,-0.36,-0.01,0.0,0.0,0.65,-0.01,0.0,0.0,0
Net Cash Flow,0.23,-0.01,0.28,-0.64,0.22,0.23,-0.68,0.8,-0.76,-0.01,-0.01,0
