,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,60.0,60.0,60.0,60.0,60.0
FIIs,4.24,6.93,8.56,9.47,10.01
DIIs,3.95,5.52,6.56,11.43,14.13
Government,0.0,0.0,0.0,0.0,0.01
Public,31.81,27.55,24.88,19.1,15.85
No. of Shareholders,60684.0,75207.0,85725.0,72885.0,73715.0
