,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,94.25,92.53,86.57,104.8,108.32,90.2,105.69,155.13,146.71,81.73,81.05,117.25,116.29
Expenses,84.0,81.34,79.96,94.42,97.86,83.31,101.46,146.56,136.28,74.41,75.96,108.65,106.15
Operating Profit,10.25,11.19,6.61,10.38,10.46,6.89,4.23,8.57,10.43,7.32,5.09,8.6,10.14
OPM %,10.88,12.09,7.64,9.9,9.66,7.64,4.0,5.52,7.11,8.96,6.28,7.33,8.72
Other Income,0.71,0.88,2.55,0.99,1.19,0.88,1.8,2.35,2.4,1.16,1.59,0.89,2.02
Interest,2.48,2.2,2.12,2.45,2.22,1.63,1.72,2.62,2.35,1.44,1.45,2.05,1.56
Depreciation,2.09,2.1,2.11,1.92,1.96,1.97,2.01,2.03,1.99,2.07,2.09,2.06,2.02
Profit before tax,6.39,7.77,4.93,7.0,7.47,4.17,2.3,6.27,8.49,4.97,3.14,5.38,8.58
Tax %,25.2,27.93,22.72,28.71,38.29,41.73,-36.52,32.54,33.57,47.08,-27.39,57.99,24.94
Net Profit,4.77,5.6,3.8,4.99,4.62,2.43,3.15,4.23,5.63,2.63,4.0,2.25,6.44
EPS in Rs,4.59,5.38,3.65,4.8,4.44,2.34,3.03,4.07,5.41,2.53,3.85,2.16,6.19
