,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,10
Reserves,79,86,94,99,112,119,127,134,140,155,168,179,186
Borrowings,61,70,84,104,105,80,111,102,68,89,84,73,70
Other Liabilities,52,46,54,56,41,50,48,32,45,43,47,26,29
Total Liabilities,202,212,243,269,268,259,297,278,263,297,310,288,295
Fixed Assets,62,63,68,71,85,82,79,78,81,75,76,92,92
CWIP,1,3,6,7,1,0,2,7,2,2,5,2,5
Investments,3,3,3,3,0,0,12,12,12,12,11,5,5
Other Assets,136,142,165,188,182,176,204,182,169,208,218,189,193
Total Assets,202,212,243,269,268,259,297,278,263,297,310,288,295
