,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-24,16,-71,4,-11,0,6,-4,-24
Cash from Investing Activity,2,0,-6,-7,3,3,27,0,-2
Cash from Financing Activity,27,-5,154,-6,-15,-29,0,-5,-2
Net Cash Flow,5,11,77,-10,-23,-26,33,-9,-28
