,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,21.79,25.38,24.37,22.53,23.02,24.62,26.85,23.58,24.57,29.82,32.3,25.62,22.69
Expenses,20.63,19.73,20.2,20.42,19.54,21.84,25.02,21.13,24.25,29.93,26.16,26.09,24.01
Operating Profit,1.16,5.65,4.17,2.11,3.48,2.78,1.83,2.45,0.32,-0.11,6.14,-0.47,-1.32
OPM %,5.32,22.26,17.11,9.37,15.12,11.29,6.82,10.39,1.3,-0.37,19.01,-1.83,-5.82
Other Income,-0.0,0.04,0.04,0.01,0.03,0.01,0.09,0.02,0.03,0.01,0.13,-0.0,0.03
Interest,0.98,0.68,1.09,0.76,0.82,0.84,0.6,0.67,0.65,0.8,0.78,0.84,0.84
Depreciation,1.28,1.28,1.32,1.32,1.56,1.44,1.49,1.44,1.44,1.44,1.5,1.4,1.41
Profit before tax,-1.1,3.73,1.8,0.04,1.13,0.51,-0.17,0.36,-1.74,-2.34,3.99,-2.71,-3.54
Tax %,40.0,24.93,5.56,75.0,30.09,27.45,-394.12,30.56,1.15,-0.0,0.25,0.74,1.98
Net Profit,-0.66,2.8,1.71,0.01,0.78,0.36,-0.84,0.26,-1.72,-2.34,3.99,-2.69,-3.47
EPS in Rs,-0.44,1.87,1.14,0.01,0.52,0.24,-0.56,0.17,-1.15,-1.56,2.66,-1.79,-2.31
