,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,7.15,6.0,7.38,5.31,7.74,8.12,7.49,7.63,9.21,8.13,8.44,9.86,8.57
Expenses,6.53,5.55,7.32,4.87,7.15,7.18,6.91,7.29,8.79,7.59,7.75,9.34,8.03
Operating Profit,0.62,0.45,0.06,0.44,0.59,0.94,0.58,0.34,0.42,0.54,0.69,0.52,0.54
OPM %,8.67,7.5,0.81,8.29,7.62,11.58,7.74,4.46,4.56,6.64,8.18,5.27,6.3
Other Income,0.05,0.0,0.29,0.27,0.74,0.02,-0.02,0.0,0.09,0.0,0.35,0.0,0.03
Interest,0.28,0.28,0.23,0.11,0.21,0.11,0.27,0.1,0.23,0.22,0.26,0.16,0.18
Depreciation,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22
Profit before tax,0.17,-0.05,-0.1,0.38,0.9,0.63,0.07,0.02,0.06,0.1,0.57,0.14,0.17
Tax %,5.88,-40.0,250.0,2.63,1.11,-6.35,1371.43,150.0,-50.0,40.0,-142.11,14.29,-29.41
Net Profit,0.16,-0.07,0.15,0.37,0.89,0.66,-0.89,-0.01,0.09,0.07,1.37,0.12,0.22
EPS in Rs,0.02,-0.01,0.01,0.03,0.08,0.06,-0.08,-0.0,0.01,0.01,0.13,0.01,0.02
