,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,95,85,85,85,92,87,95,90,91,90,91,108,108.0
Reserves,7340,6694,6789,7085,3609,3956,2850,2860,3467,3392,3324,3547,2936.0
Preference Capital,0,258,0,0,0,0,1048,1048,0,0,0,0,
Borrowings,2186,2503,2977,6544,8903,9410,6600,5984,2737,1223,1329,268,274.0
Other Liabilities,2563,3553,3617,3130,5518,5115,10535,7257,4992,4051,3007,2584,2540.0
Total Liabilities,12184,12834,13469,16844,18122,18568,20080,16192,11287,8757,7751,6507,5859.0
Fixed Assets,324,317,304,112,112,3787,952,189,135,86,96,83,78.0
CWIP,0,72,88,127,0,1,0,0,0,0,0,0,0.0
Investments,4929,5262,5566,5829,2989,875,3859,2568,132,145,269,157,174.0
Other Assets,6930,7184,7510,10776,15021,13904,15269,13434,11020,8526,7385,6267,5607.0
Total Assets,12184,12834,13469,16844,18122,18568,20080,16192,11287,8757,7751,6507,5859.0
