,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3.14,1.18,-3.09,5.61,6.45,-2.33,2.22,1.52,2.09,2.45
Cash from Investing Activity,-2.69,-2.65,-1.51,-1.93,-2.49,-1.08,-0.42,-0.27,0.01,2.29
Cash from Financing Activity,-1.42,0.54,5.76,-1.16,-3.65,-0.58,-1.93,-1.25,-2.34,-4.7
Net Cash Flow,-0.97,-0.92,1.16,2.52,0.31,-3.98,-0.13,0.01,-0.24,0.04
