,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.3,5.32,6.03,5.36,6.15,5.1,5.05,4.6,5.84,5.56,5.61,5.12,4.79
Expenses,5.74,5.36,5.77,5.06,5.56,4.86,5.42,4.59,5.58,5.41,5.67,5.05,4.79
Operating Profit,0.56,-0.04,0.26,0.30,0.59,0.24,-0.37,0.01,0.26,0.15,-0.06,0.07,0.0
OPM %,8.89,-0.75,4.31,5.60,9.59,4.71,-7.33,0.22,4.45,2.7,-1.07,1.37,0.0
Other Income,0.29,0.06,0.14,0.05,0.1,0.05,0.61,0.09,0.10,-0.24,0.12,0.13,0.08
Interest,0.15,0.17,0.09,0.14,0.13,0.14,0.13,0.12,0.15,0.12,0.06,0.01,0.02
Depreciation,0.21,0.21,0.21,0.21,0.21,0.21,0.22,0.21,0.21,0.21,0.22,0.18,0.18
Profit before tax,0.49,-0.36,0.1,0.00,0.35,-0.06,-0.11,-0.23,0.00,-0.42,-0.22,0.01,-0.12
Tax %,14.29,19.44,-190.0,,22.86,16.67,0.0,0.0,,0.0,0.0,0.0,0.0
Net Profit,0.41,-0.29,0.29,0.00,0.27,-0.05,-0.1,-0.23,0.00,-0.42,-0.22,0.02,-0.12
EPS in Rs,0.75,-0.53,0.53,0.00,0.5,-0.09,-0.18,-0.42,0.00,-0.77,-0.4,0.04,-0.22
