,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,70.76,77.44,53.08,59.11,50.07,91.35,97.4,99.87,92.81,70.63
Inventory Days,129.3,129.22,129.84,123.42,70.17,154.51,196.14,307.64,276.81,291.41
Days Payable,63.64,63.86,40.74,72.98,54.15,76.07,54.76,65.51,73.99,62.92
Cash Conversion Cycle,136.42,142.8,142.17,109.54,66.09,169.8,238.78,341.99,295.62,299.12
Working Capital Days,91.96,97.56,111.38,77.61,51.34,121.14,161.3,223.94,209.37,180.21
ROCE %,,6.27,18.86,11.68,20.2,2.05,1.14,3.18,3.14,0.2
