,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.4,73.4,73.4,73.4,73.4,73.4,73.4
Public,26.6,26.6,26.6,26.6,26.6,26.6,26.6
No. of Shareholders,199.0,196.0,177.0,184.0,166.0,149.0,216.0
