,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-0.23,2.98,-0.35,-0.8,7.92,-1.59,-0.78,5.14,2.72,1.23,3.04
Cash from Investing Activity,0,-1.31,-0.18,0.13,-0.96,-1.04,-7.46,-0.53,-0.66,1.77,0.04,-2.75
Cash from Financing Activity,0,3.36,-0.88,-0.99,1.96,-5.5600000000000005,8.21,2.22,-4.35,-0.29,-1.88,-3.09
Net Cash Flow,0,1.82,1.93,-1.2,0.2,1.33,-0.85,0.91,0.14,4.19,-0.61,-2.79
