,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,61.6,61.6,61.6,61.6,61.9,61.9,61.9,61.9,66.65,66.65,70.53,70.53
Public,38.4,38.4,38.4,38.4,38.1,38.1,38.1,38.09,33.34,33.34,29.45,29.46
No. of Shareholders,2761.0,2666.0,2657.0,2625.0,2585.0,2464.0,2440.0,2410.0,2415.0,2438.0,2386.0,2400.0
